,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1106,N,O,N,X,O,O,X,N,X,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,21
1107,X,O,N,X,O,O,O,X,X,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,84
1108,O,X,O,O,X,X,N,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.708939592731135,1.0,0.2247704324297955,143
1109,N,N,X,N,X,N,N,O,O,0.8024150291749705,0.0,-1.0,0.24472603691677938,-1.0,0.6165769789639785,1.0,-1.0,-1.0,561
1110,N,X,O,O,X,N,X,O,N,0.8905471883211562,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.4263377528421551,26
1111,N,X,N,N,N,O,O,X,N,0.7829236825578936,-1.0,0.4987365921212182,0.5964352144437375,1.0,-1.0,-1.0,-1.0,0.6802372807306158,174
1112,O,N,X,N,N,X,N,N,O,-1.0,0.23864287152338562,-1.0,0.6687733347713705,0.8063183785010353,-1.0,0.6087411406862954,0.241479609691687,-1.0,220
1113,O,N,X,N,N,X,O,X,O,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,38
1114,O,X,X,N,X,N,N,O,O,-1.0,-1.0,-1.0,0.0,-1.0,0.539605293947982,1.0,-1.0,-1.0,235
1115,O,X,N,X,N,O,X,N,O,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,150
1116,X,N,X,X,N,O,O,O,N,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.3972399040721234,118
1117,N,O,N,N,O,X,N,X,N,0.7962437901732791,-1.0,0.61148136123378,0.5122752857411854,-1.0,-1.0,0.6121535557271885,-1.0,0.6602689555010957,151
1118,X,O,N,N,O,X,O,X,N,-1.0,-1.0,0.7690781652512131,0.0,-1.0,-1.0,-1.0,-1.0,0.0,189
1119,X,N,X,O,N,O,X,N,O,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,179
1120,O,N,X,X,O,N,N,N,N,-1.0,0.4178690512021714,-1.0,-1.0,-1.0,0.5267510130534107,0.0,0.5898300892108559,0.7865219569926932,183
1121,O,N,N,O,N,N,X,N,X,-1.0,0.7673765404785067,0.721539438295718,-1.0,0.7447473452096554,0.6734417393292706,-1.0,1.0,-1.0,286
1122,O,X,N,O,O,N,X,N,X,-1.0,-1.0,0.0,-1.0,-1.0,0.7024264382939711,-1.0,1.0,-1.0,143
1123,O,X,X,O,O,N,X,O,X,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,222
1124,X,O,O,X,N,X,N,O,N,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,37
1125,N,N,X,X,N,N,N,O,O,0.0,0.24238384832636795,-1.0,-1.0,0.5147374584904836,0.0,0.7924270088977777,-1.0,-1.0,236
1126,X,N,O,X,N,O,N,O,X,-1.0,0.6056855444350565,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,71
1127,X,O,O,X,N,N,O,N,X,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.3862491689593077,-1.0,115
1128,N,N,X,N,O,X,O,N,N,0.7755661889771276,0.5063288087807323,-1.0,0.4048234738163786,-1.0,-1.0,-1.0,0.2362656552457769,1.0,203
1129,N,N,X,X,O,N,O,O,X,0.22028503718704004,0.38562726655870194,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,112
1130,N,N,O,N,N,N,O,X,X,0.6858321539611998,0.6820297746356704,-1.0,0.6959247054292047,0.8149116298206378,0.5272315001470289,-1.0,-1.0,-1.0,224
1131,X,N,O,N,N,O,O,X,X,-1.0,0.22068180100704451,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,169
1132,O,O,X,X,X,O,N,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.3632956288518021,0.42684410048733357,68
1133,O,N,N,X,N,O,N,X,N,0.0,0.22660586356654677,0.37156891344809095,-1.0,0.5699553481322612,-1.0,0.6132282819095346,-1.0,0.778524205386587,116
1134,O,X,O,X,N,O,O,X,X,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,289
1135,N,O,X,X,O,N,N,N,N,0.0,-1.0,-1.0,-1.0,-1.0,0.6041688975310814,0.592688484190082,0.7815759845106899,0.2318101323599369,203
1136,N,N,X,O,O,X,X,O,N,0.285,0.765670213895506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,76
1137,X,O,X,O,N,N,O,N,X,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.285,-1.0,57
1138,N,N,X,O,X,N,N,O,N,0.8052826555174459,0.8190207125543844,-1.0,-1.0,-1.0,0.8259808957274837,1.0,-1.0,0.6790290906935613,585
1139,X,N,O,X,N,N,N,O,N,-1.0,0.7934638928515076,-1.0,-1.0,0.7893106864000804,0.7317591949637008,1.0,-1.0,0.7173598594889162,369
1140,N,N,X,O,N,X,N,N,O,0.8091547699152003,0.7570299893908727,-1.0,-1.0,0.7059922762712202,-1.0,0.6677228441549883,0.6904146456143856,-1.0,248
1141,X,O,N,O,N,N,X,X,O,0.0,0.0,0.38799293803280543,-1.0,0.7692263992241353,0.4817581707886587,0.0,0.0,-1.0,61
1142,N,X,X,N,O,N,N,O,N,1.0,-1.0,-1.0,0.35341567562565257,-1.0,0.7567828936533928,0.6672448244018561,-1.0,0.40951886040680885,200
1143,N,X,O,N,N,O,O,X,X,0.4515935027173096,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,19
1144,O,N,X,X,N,X,N,O,O,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,27
1145,N,N,N,X,N,O,O,X,N,0.7856481350694087,0.5806288164300093,0.5028050506001375,-1.0,0.4029345930479963,-1.0,-1.0,-1.0,0.6010470938990915,181
1146,X,N,N,X,O,O,O,X,N,-1.0,0.0,0.5894145392770316,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,202
1147,O,O,N,N,N,N,X,X,N,-1.0,-1.0,0.7858446993034323,0.6235506659363879,0.0,0.24403932317447202,-1.0,-1.0,1.0,194
1148,O,O,X,N,N,N,X,X,O,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,62
1149,N,N,O,N,O,N,X,N,X,0.6734239847965702,0.812359688289801,-1.0,0.6864017608513768,-1.0,0.5973602563481586,-1.0,1.0,-1.0,291
1150,N,X,O,N,O,N,X,O,X,0.8254150189697322,-1.0,-1.0,0.5066931899098118,-1.0,0.38748022266502125,0.0,-1.0,-1.0,124
1151,X,N,O,O,O,X,N,X,N,-1.0,0.3815113586922273,-1.0,-1.0,-1.0,-1.0,0.7621055141577043,-1.0,0.0,140
1152,X,N,X,O,O,N,N,O,X,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,30
1153,X,N,X,O,O,N,X,N,O,-1.0,1.0,-1.0,-1.0,-1.0,0.3750887890052633,-1.0,0.3602467535704919,-1.0,193
1154,O,N,X,X,N,X,O,O,N,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,29
1155,O,N,X,N,O,N,N,N,X,-1.0,0.7911093896038437,-1.0,0.6743691980814381,0.0,1.0,0.6917136205218029,0.7862623116725576,-1.0,280
1156,X,N,O,N,O,O,N,X,X,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,135
1157,N,O,X,N,O,X,N,N,N,0.24236263697987084,-1.0,-1.0,0.3982468646813855,-1.0,-1.0,0.41482472666570847,0.7775483808321824,1.0,263
1158,N,X,N,O,N,N,X,O,N,0.8068307851092699,-1.0,0.6795854810220296,-1.0,0.7182104111388319,0.5982184155828019,-1.0,-1.0,0.35513610831138315,197
1159,N,O,N,N,X,N,N,X,O,0.8336100503932883,-1.0,0.7906875570760352,0.6070820152529671,-1.0,0.775044079328902,0.6715740880852711,-1.0,-1.0,376
1160,X,O,O,N,X,N,N,X,O,-1.0,-1.0,-1.0,0.285,-1.0,0.7914734093646933,0.5143568640251148,-1.0,-1.0,261
1161,N,X,X,N,O,O,N,N,N,1.0,-1.0,-1.0,0.6083746226135258,-1.0,-1.0,0.524227218924021,0.0,0.2392186407688167,234
1162,N,X,X,N,O,N,O,X,O,1.0,0.0,-1.0,0.2247396332081956,-1.0,0.3871238664400286,-1.0,-1.0,-1.0,42
1163,N,N,O,N,X,N,N,X,O,0.7947265020245011,1.0,-1.0,0.2541828209389791,-1.0,0.8108794428727489,0.7788896812550355,-1.0,-1.0,516
1164,X,N,X,N,O,O,O,X,N,-1.0,1.0,-1.0,0.5682249891933915,-1.0,-1.0,-1.0,-1.0,0.3885313925291172,205
1165,O,X,O,O,N,N,X,X,N,-1.0,-1.0,-1.0,-1.0,1.0,0.5856195884319673,-1.0,0.0,1.0,105
1166,O,O,N,X,N,O,N,X,X,-1.0,-1.0,0.7284506435887388,-1.0,0.0,-1.0,1.0,-1.0,-1.0,85
1167,O,O,X,X,O,O,N,X,X,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,271
1168,X,N,X,X,O,O,N,N,O,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.16488428398715438,-1.0,133
1169,O,N,O,X,N,N,X,N,N,-1.0,0.8129661982356005,-1.0,-1.0,0.418622219939356,0.403129081036787,-1.0,0.19561437766717008,0.42959873877500915,238
1170,O,X,O,X,O,X,X,O,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,189
1171,O,X,N,N,X,O,N,O,X,-1.0,-1.0,0.7976919977554969,0.47991134094322985,-1.0,-1.0,0.7493403867470787,-1.0,-1.0,214
1172,X,N,O,O,O,N,X,N,X,-1.0,0.0,-1.0,-1.0,-1.0,0.7627263908983444,-1.0,1.0,-1.0,129
1173,X,N,N,N,X,O,X,O,O,-1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,185
1174,N,N,N,O,X,X,O,O,X,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,40
1175,O,X,N,O,N,X,N,O,X,-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,50
1176,N,N,N,O,O,N,X,N,X,0.25315561075568943,0.6108904711590782,0.7206089040508941,-1.0,-1.0,0.7894360928276486,-1.0,1.0,-1.0,346
1177,X,N,N,O,O,N,X,O,X,-1.0,0.5653504522306545,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,108
1178,N,X,N,O,O,N,X,N,N,0.24054249007893558,-1.0,0.0,-1.0,-1.0,0.8243239391192689,-1.0,0.5156748185004382,0.24580070905934126,208
1179,N,X,X,O,O,N,X,O,N,1.0,-1.0,0.0,-1.0,-1.0,0.4875541333621479,-1.0,-1.0,0.0,74
1180,X,N,N,O,N,X,O,N,N,-1.0,0.8147969716388321,0.7360256609966851,-1.0,0.5240761034540922,-1.0,-1.0,0.695752557675042,0.6266852025019667,233
1181,X,O,N,N,O,O,N,X,X,-1.0,-1.0,0.0,0.681651199228716,-1.0,0.0,1.0,-1.0,-1.0,149
1182,X,N,N,O,X,O,N,X,O,-1.0,1.0,0.1898854672568289,-1.0,-1.0,0.0,0.0,-1.0,-1.0,87
1183,N,N,N,X,O,X,N,N,O,0.8094639119360818,0.6031197019003376,0.5859691898265609,-1.0,-1.0,-1.0,0.5204361675124096,0.239213229073962,-1.0,168
1184,O,N,N,N,O,X,N,N,X,-1.0,0.5388318055891816,1.0,0.7153841032362303,-1.0,-1.0,0.699872988321953,0.6265715786175781,-1.0,260
1185,O,X,O,X,N,N,N,N,N,-1.0,-1.0,-1.0,-1.0,0.7864036822438623,0.7430542387667033,0.6539167142758928,0.7506309608508559,0.5877895993026797,223
1186,N,X,X,N,O,X,N,O,O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
1187,N,X,X,O,N,X,O,O,N,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,19
1188,N,X,X,O,O,N,X,N,O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
1189,N,X,X,O,N,X,N,O,O,1.0,0.0,-1.0,0.0,0.0,0.0,0.1162114990261551,-1.0,-1.0,24
1190,N,N,O,X,X,N,O,N,N,0.7489155037808167,0.7232664576699587,-1.0,-1.0,-1.0,1.0,-1.0,0.6851272183974092,0.7968874234287727,362
1191,X,N,O,X,X,N,O,O,N,-1.0,0.233197714516835,0.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,64
1192,N,X,O,O,N,N,N,X,N,0.7814396100155034,-1.0,-1.0,-1.0,1.0,0.7752730953598208,0.7256373320584766,-1.0,0.5278985011208741,235
1193,O,X,N,X,N,O,O,N,X,-1.0,-1.0,0.7685532425968946,-1.0,0.6300186824051596,-1.0,-1.0,0.5631869778359029,-1.0,187
1194,X,O,X,N,O,O,O,X,X,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,400
1195,O,N,O,X,O,X,N,N,X,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,36
1196,O,O,X,X,X,N,N,O,N,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.21879955452935643,113
1197,N,O,X,N,X,X,N,O,O,0.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,36
1198,N,O,X,N,N,O,X,N,N,0.7968191852818571,-1.0,-1.0,0.6440168538200584,1.0,-1.0,-1.0,0.7422149815368682,0.6600038843909706,282
1199,N,N,X,O,X,N,N,N,O,0.8066151902179983,0.8006621271287424,-1.0,-1.0,-1.0,0.7467917217909363,1.0,0.8056009418133917,-1.0,410
1200,X,N,X,O,X,N,N,O,O,-1.0,1.0,0.0,-1.0,-1.0,0.285,1.0,-1.0,-1.0,52
1201,O,X,O,X,N,N,O,N,X,-1.0,-1.0,-1.0,-1.0,0.769477288886504,0.0,-1.0,0.0,-1.0,194
1202,X,O,N,N,X,O,O,X,N,-1.0,-1.0,0.7709956751023506,0.23185533373976486,-1.0,-1.0,-1.0,-1.0,1.0,98
1203,N,N,X,N,N,O,X,N,O,0.7936674726954316,0.4076502347035539,-1.0,0.5067947788468335,1.0,-1.0,-1.0,0.5349122129117485,-1.0,236
1204,X,N,X,N,N,O,X,O,O,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,53
1205,X,O,O,O,O,X,X,X,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,202
1206,O,N,X,O,N,X,X,O,N,-1.0,0.8679756310831475,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,20
1207,O,X,O,N,N,N,X,X,O,-1.0,-1.0,-1.0,0.0,1.0,0.3833162804289092,-1.0,-1.0,-1.0,56
1208,N,O,O,N,N,N,X,N,X,0.7836270725544272,-1.0,-1.0,0.0,0.7251432508463849,0.0,-1.0,1.0,-1.0,310
1209,N,O,O,X,O,N,X,N,X,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,51
1210,N,N,N,X,X,O,N,O,N,0.8401337135439073,0.7860145415661313,0.6996530445293441,-1.0,-1.0,-1.0,0.7562799404886522,-1.0,0.7672415502129896,357
1211,X,O,N,X,X,O,N,O,N,-1.0,-1.0,0.6983872705957505,-1.0,-1.0,-1.0,1.0,-1.0,1.0,217
1212,X,O,N,O,O,X,N,X,N,-1.0,-1.0,0.766624817312318,-1.0,-1.0,-1.0,0.5122364396328004,-1.0,0.6822023894436197,273
1213,X,N,N,N,O,O,O,X,X,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,71
1214,X,N,X,O,X,N,O,O,N,-1.0,1.0,-1.0,-1.0,-1.0,0.6278928049610258,-1.0,-1.0,0.0,147
1215,N,O,O,X,X,N,X,N,O,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,22
1216,O,N,X,N,N,N,O,X,N,-1.0,0.24601866617207485,-1.0,0.8185063994422659,0.24738691734637397,0.24711712197980734,-1.0,-1.0,0.41334471642194376,209
1217,O,N,X,N,X,N,O,X,O,-1.0,1.0,-1.0,0.7352299721571816,0.0,0.2304120108999001,-1.0,-1.0,-1.0,177
1218,N,N,X,N,X,N,O,N,O,0.7215982818566893,0.0,-1.0,0.6160102622336602,-1.0,0.7826965493226878,-1.0,0.8088846091152545,-1.0,440
1219,N,O,O,X,X,N,X,O,N,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,39
1220,N,N,X,N,O,O,X,O,X,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,38
1221,N,N,O,O,X,X,N,N,N,0.8332790845430293,0.7292995879295712,-1.0,-1.0,-1.0,-1.0,0.784072630493124,0.7794163456000809,0.6862897807928566,396
1222,O,X,O,N,X,N,O,N,X,-1.0,-1.0,-1.0,0.7247852523538476,-1.0,0.3683432813520669,-1.0,1.0,-1.0,219
1223,O,X,O,X,X,O,O,N,X,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,375
1224,X,N,N,O,X,N,O,X,O,-1.0,1.0,0.7620740830775764,-1.0,-1.0,0.6441901446866838,-1.0,-1.0,-1.0,214
1225,O,N,N,O,X,O,X,N,X,-1.0,0.8026209148169136,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,158
1226,O,X,N,O,X,O,X,O,X,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,172
1227,N,O,X,N,X,X,O,O,N,0.23389696122896397,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,31
1228,N,X,N,N,X,N,O,N,O,0.5389166270364714,-1.0,0.525193973157934,0.0,-1.0,0.4252028547410657,-1.0,1.0,-1.0,466
1229,O,X,N,O,N,X,N,X,O,-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,47
1230,X,O,N,N,O,X,N,X,O,-1.0,-1.0,0.7692784012396536,0.4837601213857915,0.0,-1.0,0.0,-1.0,-1.0,175
1231,X,N,N,N,N,X,O,O,N,-1.0,0.24459899646100708,0.0,0.39196231209913157,0.0,-1.0,-1.0,-1.0,0.8230363309101685,217
1232,X,O,N,N,O,N,O,X,X,-1.0,-1.0,0.777208218399813,0.0,-1.0,0.0,-1.0,-1.0,-1.0,237
1233,N,X,X,N,O,N,O,O,X,1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,58
1234,N,X,X,N,O,X,O,O,N,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,61
1235,O,N,X,N,N,O,N,N,X,-1.0,0.8072967684677205,-1.0,0.7383777768777009,0.7438911749163257,-1.0,0.741476798367886,0.7691492215252941,-1.0,329
1236,X,N,O,N,O,N,X,X,O,-1.0,0.37293901107224564,-1.0,1.0,-1.0,0.5716210765815698,-1.0,-1.0,-1.0,144
1237,N,O,X,X,O,N,N,X,O,0.7605661178158082,-1.0,0.0,-1.0,0.0,0.22659857468624336,0.0,0.0,-1.0,51
1238,N,X,N,N,O,X,O,X,O,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,76
1239,N,X,O,N,N,O,X,N,N,0.5247188558541851,-1.0,-1.0,0.4016285106358217,0.514043783650366,-1.0,-1.0,0.39385864663636927,0.8294912290620524,211
1240,N,N,X,O,N,X,O,N,N,0.7855107107640045,0.0,-1.0,-1.0,0.6743515393814861,-1.0,-1.0,0.39320930124569187,1.0,213
1241,N,X,N,X,N,O,O,N,N,0.8206643425083071,-1.0,0.6781536661431792,-1.0,0.7479787517510146,-1.0,-1.0,0.6237484355761957,0.5266790889691366,249
1242,N,N,X,O,X,O,N,O,X,1.0,0.6319029426723786,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,116
1243,N,N,N,N,O,X,O,X,N,0.4180103751947853,0.0,0.7790760410348831,0.41871367604649357,-1.0,-1.0,-1.0,-1.0,0.2487911576564997,131
1244,X,N,N,N,O,X,O,X,O,-1.0,0.0,0.7675500991934898,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,118
1245,N,O,N,O,X,X,N,N,N,0.8031733267794584,-1.0,0.784028570231853,-1.0,-1.0,-1.0,0.7924080317745932,0.8182059723310062,0.3868580548948343,395
1246,N,O,N,N,X,N,N,O,X,1.0,-1.0,0.799358919955598,0.765920420967679,-1.0,0.7978765947108527,0.6416134449522288,-1.0,-1.0,457
1247,O,N,X,N,O,O,X,N,X,-1.0,0.0,-1.0,0.4522109841153805,-1.0,-1.0,-1.0,1.0,-1.0,85
1248,N,X,O,O,O,N,X,N,X,0.37738024940502557,-1.0,0.0,-1.0,-1.0,0.7826010708987121,-1.0,1.0,-1.0,92
1249,X,N,O,O,N,N,O,X,X,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,76
1250,N,O,X,O,N,N,N,N,X,0.8167486963313317,-1.0,-1.0,-1.0,0.7799010499912951,1.0,0.7352733009912099,0.7781151704938685,-1.0,357
1251,O,O,X,X,N,N,O,N,X,-1.0,-1.0,-1.0,-1.0,0.8110234090721844,1.0,-1.0,0.0,-1.0,71
1252,N,N,X,O,N,O,X,X,O,0.3860095266439041,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,49
1253,X,N,X,N,O,O,O,N,X,-1.0,1.0,-1.0,0.3425979820141678,-1.0,-1.0,-1.0,0.3954275323477423,-1.0,211
1254,O,N,N,N,N,N,X,O,X,-1.0,0.8430440229416447,0.7598711016815292,0.6246274221427701,0.717934179905521,0.6140168509757794,-1.0,-1.0,-1.0,288
1255,O,X,N,O,N,N,X,O,X,-1.0,-1.0,0.7818040790480252,-1.0,0.0,0.47944917910083185,-1.0,-1.0,-1.0,160
1256,N,O,X,X,N,N,N,O,N,0.0,-1.0,-1.0,-1.0,0.8043562972497401,0.0,0.4145747146426884,-1.0,0.0,267
1257,X,N,O,X,O,X,N,O,N,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,34
1258,N,N,X,X,O,N,N,N,O,0.7983403899278396,0.5627474434416291,-1.0,-1.0,-1.0,0.22331013193111474,0.41013186171567023,0.6608190011733989,-1.0,171
1259,O,X,X,O,N,O,N,N,X,-1.0,-1.0,-1.0,-1.0,0.23343498912666447,-1.0,0.0,0.0,-1.0,158
1260,O,O,N,N,X,N,N,N,X,-1.0,-1.0,0.8409014874877166,0.6413330480499488,-1.0,0.43216862640681075,0.7541091489797258,0.6833859690314177,-1.0,590
1261,O,X,O,N,N,N,N,N,X,-1.0,-1.0,-1.0,0.7253300053516211,0.6508695990044355,0.6649343536342924,0.5870923096203522,0.8182235836573091,-1.0,253
1262,O,X,O,X,O,N,N,N,X,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.7653350005321058,0.0,-1.0,161
1263,N,O,O,X,N,N,O,X,X,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,15
1264,X,O,N,O,N,X,O,X,N,-1.0,-1.0,0.5578976834456867,-1.0,0.38164328425330457,-1.0,-1.0,-1.0,0.7574432742317919,170
1265,X,O,N,O,O,X,O,X,X,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,112
1266,X,N,N,X,N,O,N,O,N,-1.0,0.7401640995641312,0.7624207751142005,-1.0,0.7472678847792573,-1.0,1.0,-1.0,0.7410789370863917,352
1267,N,O,N,O,N,X,N,X,N,0.7847993146330717,-1.0,0.39402373653555606,-1.0,0.7091516631440259,0.0,0.4994810076887063,-1.0,0.6381907917615746,156
1268,N,N,N,N,O,N,X,O,X,0.0,0.8039715651235825,0.4073947683377025,0.6286647326998172,-1.0,0.5481169781204648,-1.0,-1.0,-1.0,326
1269,N,X,N,O,N,X,X,O,O,0.7570945713101694,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,27
1270,N,N,N,X,O,N,X,O,N,1.0,0.39592122965591614,0.6708762165420292,-1.0,-1.0,0.0,-1.0,-1.0,0.0,202
1271,N,N,N,N,N,O,O,X,X,0.8119122247328445,0.670407811563278,0.4079546934159159,0.40227806359547136,0.6558436394833016,-1.0,-1.0,-1.0,-1.0,177
1272,X,N,N,O,N,O,O,X,X,-1.0,0.0,0.22238016426969207,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,108
1273,O,N,X,O,N,N,X,N,N,-1.0,0.7962539397981507,-1.0,-1.0,1.0,0.7515546096851154,-1.0,0.7108295635275486,0.7301049327758329,269
1274,X,O,N,X,O,N,N,X,O,-1.0,-1.0,0.7541942190828086,-1.0,-1.0,0.0,1.0,-1.0,-1.0,76
1275,N,X,N,X,N,N,O,O,N,0.0,-1.0,0.0,-1.0,0.0,0.39583140550395246,-1.0,-1.0,0.7958682116201603,194
1276,X,N,O,O,N,X,X,O,N,-1.0,0.7547732797257445,-1.0,-1.0,0.49515507015663085,-1.0,-1.0,-1.0,0.49491715286325744,158
1277,N,O,O,N,X,X,N,N,N,0.8178126189678891,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.7421830912043956,0.7725956552368731,438
1278,X,O,O,N,X,X,N,N,O,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.2374781980874846,0.23888875913718077,-1.0,124
1279,N,N,N,N,X,O,N,X,O,0.0,1.0,0.7743157929815309,0.608569237715739,-1.0,-1.0,0.0,-1.0,-1.0,411
1280,X,O,N,N,X,O,N,X,O,-1.0,-1.0,0.7930285717686201,0.5810851258253261,-1.0,-1.0,0.0,-1.0,-1.0,195
1281,O,N,N,N,X,N,N,O,X,-1.0,0.8080059607138081,0.8011172988700405,0.8212372974417205,-1.0,0.7745788955676192,0.7319550190040498,-1.0,-1.0,499
1282,O,X,N,O,X,N,N,O,X,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.7772707035761763,-1.0,-1.0,160
1283,X,N,X,O,N,O,X,O,N,-1.0,1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,46
1284,N,N,X,X,N,N,O,N,O,0.7158992269306261,0.4091781384863353,-1.0,-1.0,0.6050811936769508,0.3865012866266913,-1.0,0.802063517590079,-1.0,193
1285,X,O,O,N,O,X,X,N,N,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.6258110711281484,0.0,180
1286,O,N,X,X,N,N,N,N,O,-1.0,0.5259571369892602,-1.0,-1.0,0.7874653684360058,0.6435909364426629,0.41662245826304545,0.23721998070659714,-1.0,187
1287,N,N,O,O,X,N,N,N,X,1.0,0.8283346476028606,-1.0,-1.0,-1.0,0.8193951747930522,0.8293352081480636,0.7853273987373739,-1.0,607
1288,O,X,N,N,O,N,X,O,X,-1.0,-1.0,0.6520658795520702,0.6292002702996937,-1.0,0.7738344584608239,-1.0,-1.0,-1.0,186
1289,O,X,O,N,O,X,X,O,X,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,249
1290,O,O,X,N,X,N,N,X,O,-1.0,-1.0,-1.0,0.62415,-1.0,0.5084803686358526,1.0,-1.0,-1.0,158
1291,N,N,X,O,N,O,X,N,N,0.7880925393820961,0.4218863518908207,-1.0,-1.0,1.0,-1.0,-1.0,0.22952468110873747,0.6208195161195045,240
1292,N,X,X,N,N,N,O,N,O,1.0,-1.0,-1.0,0.7454210408477255,0.39404349217916057,0.6138833257333501,-1.0,0.6629447708280499,-1.0,278
